"thumbnail href","CategoryProductThumbnail src","h5","CategoryProductPrice","CategoryProductAvailability","CategoryProductItemNr","pad-t-20","thumbnail href 2","CategoryProductThumbnail src 2","h5 2","CategoryProductPrice 2","CategoryProductAvailability 2","CategoryProductItemNr 2","pad-t-20 2","thumbnail href 3","CategoryProductThumbnail src 3","h5 3","CategoryProductPrice 3","CategoryProductAvailability 3","CategoryProductItemNr 3","pad-t-20 3","thumbnail href 4","CategoryProductThumbnail src 4","h5 4","CategoryProductPrice 4","CategoryProductAvailability 4","CategoryProductItemNr 4","pad-t-20 4","CategoryProductPrice href","CategoryProductPrice href 2","CategoryProductPrice href 3","CategoryProductPrice href 4"
"https://www.vibrant.com/OEM-FTLX1411D3.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fOEM-FTLX1411D3-1.jpg&bh=250","OEM FTLX1411D3 Finisar 10Gbase-Lr/Lw Transceiver","$45.00","Availability: Contact for Availability","FTLX1411D3","OEM FTLX1411D3 Finisar 10Gbase-Lr/Lw TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Sun-SESX7XT1Z.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","Sun SESX7XT1Z 10Gb/Sec Xfp Optical Transceiver Sr","$45.00","Availability: Contact for Availability","SESX7XT1Z","Sun SESX7XT1Z 10Gb/Sec Xfp Optical Transceiver SrThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Dell-2C4K7.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fDell-2C4K7-1.jpg&bh=250","Dell 2C4K7 Dell/Force10 XFP, 10GB, SR/SW, 850nm Wavelength Fiber Transceiver","Contact for Pricing","Availability: In Stock","2C4K7","Dell 2C4K7 Dell/Force10 XFP, 10GB, SR/SW, 850nm Wavelength Fiber TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Dell-02C4K7.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fDell-02C4K7-1.jpg&bh=250","Dell 02C4K7 Dell/Force10 XFP, 10GB, SR/SW, 850nm Wavelength Fiber Transceiver","Contact for Pricing","Availability: In Stock","02C4K7","Dell 02C4K7 Dell/Force10 XFP, 10GB, SR/SW, 850nm Wavelength Fiber TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","",""
"https://www.vibrant.com/IBM-78P0624.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-78P0624-1.jpg&bh=250","IBM 78P0624 IBM 10GB SFP+ SR Transceiver","$249.99","Availability: Contact for Availability","78P0624","IBM 78P0624 IBM 10GB SFP+ SR TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Finisar-J4858A-Fin.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fFinisar-J4858A-Fin-1.jpg&bh=250","Finisar J4858A-Fin X121 1G SFP LC SX Transceiver","Contact for Pricing","Availability: Contact for Availability","J4858A-Fin","Finisar J4858A-Fin X121 1G SFP LC SX TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-JD506A.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-JD506A-1.jpg&bh=250","HP JD506A XFP 1x 10 GBase-CX4 Transceiver Module","Contact for Pricing","Availability: In Stock","JD506A","HP JD506A XFP 1x 10 GBase-CX4 Transceiver ModuleThis item is New Open Box.","https://www.vibrant.com/HP-J9152A.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-J9152A-1.jpg&bh=250","HP J9152A SFP+ TRANSCEIVER MODULE 10GBASE-LRM","Contact for Pricing","Availability: Contact for Availability","J9152A","HP J9152A SFP+ TRANSCEIVER MODULE 10GBASE-LRMThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com",""
"https://www.vibrant.com/oem-331-5311-AX.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2foem-331-5311-AX-1.jpg&bh=250","Axiom 331-5311-AX 10GBASE-SR SFP+ Transceiver","$25.00","Availability: In Stock","331-5311-AX","Axiom 331-5311-AX 10GBASE-SR SFP+ TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Cisco-XFP-10G-MM-SR.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCisco-XFP-10G-MM-SR-1.jpg&bh=250","Cisco XFP-10G-MM-SR 10GBase SR XFP Transceiver Module","$25.00","Availability: In Stock","XFP-10G-MM-SR","Cisco XFP-10G-MM-SR 10GBase SR XFP Transceiver ModuleThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Finisar-FTLF8528P2BCV-HD.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fFinisar-FTLF8528P2BCV-HD-1.jpg&bh=250","Finisar FTLF8528P2BCV-HD 8GB SFP Transceiver","$60.00","Availability: Contact for Availability","FTLF8528P2BCV-HD","Finisar FTLF8528P2BCV-HD 8GB SFP TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Brocade-57-0000088-01.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fBrocade-57-0000088-01-1.jpg&bh=250","Brocade 57-0000088-01 16Gb SW SFP Transceiver","Contact for Pricing","Availability: In Stock","57-0000088-01","Brocade 57-0000088-01 16Gb SW SFP TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","","",""
"https://www.vibrant.com/IBM-88Y6395.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-88Y6395-1.jpg&bh=250","IBM 88Y6395 Brocade 16Gb SW SFP Transceiver","$60.00","Availability: In Stock","88Y6395","IBM 88Y6395 Brocade 16Gb SW SFP TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-88Y6396.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-88Y6396-1.jpg&bh=250","IBM 88Y6396 Brocade 16Gb SW SFP Transceiver","$60.00","Availability: In Stock","88Y6396","IBM 88Y6396 Brocade 16Gb SW SFP TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/JUNIPER-740-031980.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fJUNIPER-740-031980-1.jpg&bh=250","JUNIPER 740-031980 10GB SFP + SR Optical Transceiver Eth SFP","$30.00","Availability: In Stock","740-031980","JUNIPER 740-031980 10GB SFP + SR Optical Transceiver Ethernet SFP MultimodeComes as picturedThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/JUNIPER-SFP-1GE-T.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fJUNIPER-SFP-1GE-T-1.jpg&bh=250","JUNIPER SFP-1GE-T 1000Base-T Gigabit Ethernet Copper SFP Transceiver Module","Contact for Pricing","Availability: Contact for Availability","SFP-1GE-T","JUNIPER SFP-1GE-T 1000Base-T Gigabit Ethernet Copper SFP Transceiver ModuleThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","","",""
"https://www.vibrant.com/JUNIPER-EX-SFP-1GE-T.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fJUNIPER-EX-SFP-1GE-T-1.jpg&bh=250","New Sealed Genuine Juniper EX-SFP-1GE-T 1000Base-T Copper SFP Transceiver","Contact for Pricing","Availability: Contact for Availability","EX-SFP-1GE-T","New Sealed Genuine Juniper EX-SFP-1GE-T 1000Base-T Copper SFP Transceiver ModuleThis item is New.","https://www.vibrant.com/Cisco-SFP-10G-MM-SR.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCisco-SFP-10G-MM-SR-1.jpg&bh=250","Cisco SFP-10G-MM-SR 10GBase SR XFP Transceiver Module NEW SEALED","Contact for Pricing","Availability: Contact for Availability","SFP-10G-MM-SR","Cisco SFP-10G-MM-SR 10GBase SR XFP Transceiver Module NEW SEALEDThis item is New Sealed.","https://www.vibrant.com/IBM-46C3449.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-46C3449-1.jpg&bh=250","IBM 46C3449 10GB SFP + Transceiver Short Range","Contact for Pricing","Availability: Contact for Availability","46C3449","IBM 46C3449 10GB SFP + Transceiver Short RangeThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-AW537A.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-AW537A-1.jpg&bh=250","HP AW537A 1GB Ethernet Copper SFP Transceiver HPE-B-Series","Contact for Pricing","Availability: Contact for Availability","AW537A","HP AW537A 1GB Ethernet Copper SFP Transceiver HPE-B-SeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/HP-582639-001.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-582639-001-1.jpg&bh=250","HP 582639-001 1GB Ethernet Copper SFP Transceiver HPE-B-Series","$11.99","Availability: Contact for Availability","582639-001","HP 582639-001 1GB Ethernet Copper SFP Transceiver HPE-B-SeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-JD092B-N.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-JD092B-N-1.jpg&bh=250","HP JD092B x130 SFP + LC SR Transceiver New Sealed","Contact for Pricing","Availability: Contact for Availability","JD092B-N","HP JD092B x130 SFP + LC SR Transceiver New SealedThis item is New.","https://www.vibrant.com/HP-JD117B-NEW.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-JD117B-NEW-1.jpg&bh=250","HP JD117B X130 10G XFP LC SR Transceiver","Contact for Pricing","Availability: Contact for Availability","JD117B-NEW","HP JD117B X130 10G XFP LC SR TransceiverThis item is New in Box.","https://www.vibrant.com/Extreme-4050-00041-01.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fExtreme-4050-00041-01-1.jpg&bh=250","Extreme 4050-00041-01 10Gb SR SFP+ Transceiver Module","Contact for Pricing","Availability: In Stock","4050-00041-01","Extreme 4050-00041-01 10Gb SR SFP+ Transceiver ModuleThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com",""
"https://www.vibrant.com/HP-JD118B-NOB.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-JD118B-NOB-1.jpg&bh=250","HP JD118B New Open Box X120 1Gb SFP LC SX Transceiver","Contact for Pricing","Availability: Contact for Availability","JD118B-NOB","HP JD118B New Open Box X120 1Gb SFP LC SX TransceiverThis item is New Open Box.","https://www.vibrant.com/HP-JD118B.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-JD118B-1.jpg&bh=250","HP JD118B X120 1Gb SFP LC SX Transceiver","Contact for Pricing","Availability: Contact for Availability","JD118B","HP JD118B X120 1Gb SFP LC SX TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-582640-001.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-582640-001-1.jpg&bh=250","HP 582640-001 SPS-SFP B-Series 8Gb ELW Transceiver","Contact for Pricing","Availability: Contact for Availability","582640-001","HP 582640-001 SPS-SFP B-Series 8Gb ELW TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-AW538A.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-AW538A-1.jpg&bh=250","HP AW538A SPS-SFP B-Series 8Gb ELW Transceiver","Contact for Pricing","Availability: Contact for Availability","AW538A","HP AW538A SPS-SFP B-Series 8Gb ELW TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/CISCO-QSFP-4SFP10G-CU3M.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-QSFP-4SFP10G-CU3M-1.jpg&bh=250","CISCO QSFP-4SFP10G-CU3M 40-Gigabit QSFP+ Transceiver Module","$30.00","Availability: In Stock","QSFP-4SFP10G-CU3M","CISCO QSFP-4SFP10G-CU3M 40-Gigabit QSFP+ Transceiver ModuleThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/CISCO-DS-SFP-FC16G-SW-10x.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-DS-SFP-FC16G-SW-10x-1.jpg&bh=250","Lot of 10 New Genuine Cisco DS-SFP-FC16G-SW SFP+ transceiver - LC multi-mode","Contact for Pricing","Availability: Contact for Availability","DS-SFP-FC16G-SW-10x","Lot of 10 NEW 16Gb Fibre Channel S/W SFP+ LC, selaed in Static-free bagsCisco - SFP+ transceiver module - LC multi-mode - up to 1310 ft - 850 nm - for P/N: DS-X9448-768K9=The Cisco 16-Gbps Fiber Channel SFP+ transceiver is designed to provide Fiber Channel connectivity for the 16-Gbps ports.This item is New.","https://www.vibrant.com/CISCO-DS-SFP-FC16G-SW-25x.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-DS-SFP-FC16G-SW-25x-1.jpg&bh=250","Lot of 25 New CISCO DS-SFP-FC16G-SW SFP+ transceiver module - LC multi-mode","Contact for Pricing","Availability: Contact for Availability","DS-SFP-FC16G-SW-25x","Lot of 25 New, Genuine 16Gb Fibre Channel S/W SFP+ LC, sealed in static-free bagsCisco - SFP+ transceiver module - LC multi-mode - up to 1310 ft - 850 nm - for P/N: DS-X9448-768K9=The Cisco 16-Gbps Fiber Channel SFP+ transceiver is designed to provide Fiber Channel connectivity for the 16-Gbps ports.This item is New.","https://www.vibrant.com/CISCO-DS-SFP-FC16G-SW-50x.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-DS-SFP-FC16G-SW-50x-1.jpg&bh=250","Lot of 50 NEW Cisco 16Gb DS-SFP-FC16G-SW SFP+ transceiver,  LC multi-mode","Contact for Pricing","Availability: Contact for Availability","DS-SFP-FC16G-SW-50x","Lot of 50 New, Genuine 16Gb Fibre Channel S/W SFP+ LC, sealed in static-free bagsCisco - SFP+ transceiver module - LC multi-mode - up to 1310 ft - 850 nm - for P/N: DS-X9448-768K9=The Cisco 16-Gbps Fiber Channel SFP+ transceiver is designed to provide Fiber Channel connectivity for the 16-Gbps ports.This item is New.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com",""
"https://www.vibrant.com/CISCO-DS-SFP-FC16G-SW-100x.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-DS-SFP-FC16G-SW-100x-1.jpg&bh=250","Lot of 100 NEW Cisco 16Gb DS-SFP-FC16G-SW SFP+ transceiver mod, LC multi-mode","Contact for Pricing","Availability: Contact for Availability","DS-SFP-FC16G-SW-100x","Lot of 100 New 16Gb Fibre Channel S/W SFP+ LC, sealed in static-free bagsCisco - SFP+ transceiver module - LC multi-mode - up to 1310 ft - 850 nm - for P/N: DS-X9448-768K9=The Cisco 16-Gbps Fiber Channel SFP+ transceiver is designed to provide Fiber Channel connectivity for the 16-Gbps ports.This item is New.","https://www.vibrant.com/CISCO-DS-SFP-FC16G-SW-200x.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-DS-SFP-FC16G-SW-200x-1.jpg&bh=250","Lot of 200 NEW Cisco 16Gb DS-SFP-FC16G-SW SFP+ transceiver mod, LC multi-mode","Contact for Pricing","Availability: Contact for Availability","DS-SFP-FC16G-SW-200x","Lot of 200 New Genuine 16Gb Fibre Channel S/W SFP+ LC, sealed in static-free bagsCisco - SFP+ transceiver module - LC multi-mode - up to 1310 ft - 850 nm - for P/N: DS-X9448-768K9=The Cisco 16-Gbps Fiber Channel SFP+ transceiver is designed to provide Fiber Channel connectivity for the 16-Gbps ports.This item is New.","https://www.vibrant.com/Cisco-GLC-GE-100FX.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","Cisco GLC-GE-100FX 100BaseFX SFP Transceiver Module","Contact for Pricing","Availability: Contact for Availability","GLC-GE-100FX","Cisco GLC-GE-100FX 100BaseFX SFP Transceiver ModuleThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-46N5592.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-46N5592-1.jpg&bh=250","IBM 46N5592 10Gb SFP+ SR (Short-Range) Transceiver","Contact for Pricing","Availability: Contact for Availability","46N5592","IBM 46N5592 10Gb SFP+ SR (Short-Range) TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-46N5368.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-46N5368-1.jpg&bh=250","IBM 46N5368 10Gb SFP+ SR (Short-Range) Transceiver","$20.00","Availability: Contact for Availability","46N5368","IBM 46N5368 10Gb SFP+ SR (Short-Range) TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-AFBR-703SDZ-IB2.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-AFBR-703SDZ-IB2-1.jpg&bh=250","IBM AFBR-703SDZ-IB2 10Gb SFP+ SR (Short-Range) Transceiver","Contact for Pricing","Availability: Contact for Availability","AFBR-703SDZ-IB2","IBM AFBR-703SDZ-IB2 10Gb SFP+ SR (Short-Range) TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/CISCO-FET-10G.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-FET-10G-1.jpg&bh=250","CISCO FET-10G 10G Base SR SFP+ Transceiver","Contact for Pricing","Availability: In Stock","FET-10G","CISCO FET-10G 10G Base SR SFP+ TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Qlogic-FTLF8529P3BCV-QL.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fQlogic-FTLF8529P3BCV-QL-1.jpg&bh=250","Qlogic FTLF8529P3BCV-QL 16Gb SW SFP Transceiver Module","Contact for Pricing","Availability: Contact for Availability","FTLF8529P3BCV-QL","Qlogic FTLF8529P3BCV-QL 16Gb SW SFP Transceiver ModuleThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com",""
"https://www.vibrant.com/Finisar-FTLF8528P2BNV.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fFinisar-FTLF8528P2BNV-1.jpg&bh=250","Finisar FTLF8528P2BNV 8GB SFP+ Transceiver","$35.00","Availability: Contact for Availability","FTLF8528P2BNV","Finisar FTLF8528P2BNV 8GB SFP+ TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/Cisco-30-1299-01.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCisco-30-1299-01-1.jpg&bh=250","Cisco 30-1299-01 1000BASE-LX/LH SFP Transceiver Module","$9.95","Availability: In Stock","30-1299-01","Cisco 30-1299-01 1000BASE-LX/LH SFP Transceiver Module CISCO ORIGINALThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/CISCO-SFP-10G-ZR.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-SFP-10G-ZR-1.jpg&bh=250","CISCO SFP-10G-ZR 10G Base-ZR SFP+ Transceiver Module","Contact for Pricing","Availability: Contact for Availability","SFP-10G-ZR","CISCO SFP-10G-ZR 10G Base-ZR SFP+ Transceiver ModuleThis item is New Sealed.","https://www.vibrant.com/Finisar-FTLX8571D3BCL.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fFinisar-FTLX8571D3BCL-1.jpg&bh=250","Finisar FTLX8571D3BCL 10Gbps 850nm SFP+ Transceiver","Contact for Pricing","Availability: In Stock","FTLX8571D3BCL","Finisar FTLX8571D3BCL 10Gbps 850nm SFP+ TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","",""
"https://www.vibrant.com/Finisar-FTLX1471D3BCL.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fFinisar-FTLX1471D3BCL-1.jpg&bh=250","Finisar FTLX1471D3BCL 10GB SFP+ Transceiver 1310NM LR","$40.00","Availability: Contact for Availability","FTLX1471D3BCL","Finisar FTLX1471D3BCL 10GB SFP+ Transceiver 1310NM LRThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/ProLabs-SFP-10G-SR-C-REF.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fProLabs-SFP-10G-SR-C-REF-1.jpg&bh=250","ProLabs SFP-10G-SR-C-REF 10GBASE-SR SFP+ SFP-10G-SR-C Transceiver","Contact for Pricing","Availability: In Stock","SFP-10G-SR-C-REF","ProLabs SFP-10G-SR-C-REF 10GBASE-SR SFP+ SFP-10G-SR-C TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/CISCO-QSFP-40G-SR4-S.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-QSFP-40G-SR4-S-1.jpg&bh=250","CISCO QSFP-40G-SR4-S S-Class QSFP+Transceiver-40Gb Ethernet","Contact for Pricing","Availability: Contact for Availability","QSFP-40G-SR4-S","CISCO QSFP-40G-SR4-S S-Class QSFP+Transceiver-40Gb EthernetThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/CISCO-QSFP-40G-SR4-S-NIB.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fCISCO-QSFP-40G-SR4-S-NIB-1.jpg&bh=250","CISCO QSFP-40G-SR4-S New In Box S-Class QSFP+Transceiver-40Gb Ethernet","Contact for Pricing","Availability: Contact for Availability","QSFP-40G-SR4-S-NIB","CISCO QSFP-40G-SR4-S New In Box S-Class QSFP+Transceiver-40Gb EthernetThis item is New in Box.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com",""
"https://www.vibrant.com/HP-J4858C-N.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-J4858C-N-1.jpg&bh=250","HP J4858C New in Box Procurve Gigabit SX-LC Mini-Gbic SFP Transceiver","$25.00","Availability: Contact for Availability","J4858C-N","HP J4858C New in Box Procurve Gigabit SX-LC Mini-Gbic SFP TransceiverThis item is New in Box.","https://www.vibrant.com/Dell-N743D.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fDell-N743D-1.jpg&bh=250","Dell N743D Finisar FTLX8571D3BCL 10GB SFP SR Transceiver","$7.95","Availability: In Stock","N743D","Dell N743D Finisar FTLX8571D3BCL 10GB SFP SR TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-22R6442.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-22R6442-1.jpg&bh=250","HP 22R6442 4Gbps GBIC SFP SW Transceiver for 1818-51A","Contact for Pricing","Availability: Contact for Availability","22R6442","22R6442 4Gbps GBIC SFP SW Transceiver for 1818-51AThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/JUNIPER-740-021308.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fJUNIPER-740-021308-1.jpg&bh=250","JUNIPER 740-021308 EX-SFP 10GbE SR SFP+ Transceiver","Contact for Pricing","Availability: In Stock","740-021308","JUNIPER 740-021308 EX-SFP 10GbE SR SFP+ TransceiverThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","",""
