"thumbnail href","CategoryProductThumbnail src","h5","CategoryProductPrice","CategoryProductAvailability","CategoryProductItemNr","pad-t-20","thumbnail href 2","CategoryProductThumbnail src 2","h5 2","CategoryProductPrice 2","CategoryProductAvailability 2","CategoryProductItemNr 2","pad-t-20 2","thumbnail href 3","CategoryProductThumbnail src 3","h5 3","CategoryProductPrice 3","CategoryProductAvailability 3","CategoryProductItemNr 3","pad-t-20 3","thumbnail href 4","CategoryProductThumbnail src 4","h5 4","CategoryProductPrice 4","CategoryProductAvailability 4","CategoryProductItemNr 4","pad-t-20 4","CategoryProductPrice href","CategoryProductPrice href 2","CategoryProductPrice href 3"
"https://www.vibrant.com/IBM-43X5266.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 43X5266 Xeon X7460 2.66GHZ Processor CPU","Contact for Pricing","Availability: Contact for Availability","43X5266","IBM 43X5266 Xeon X7460 2.66GHZ Processor CPUThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-43X5130.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-43X5130-1.jpg&bh=250","IBM 43X5130 E5405 xSeries Processor CPU Kit","Contact for Pricing","Availability: Contact for Availability","43X5130","IBM 43X5130 E5405 xSeries Processor CPU KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-25P6487.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 25P6487 XEON xSeries X345/X235 Processor Proc Heatsink","Contact for Pricing","Availability: Contact for Availability","25P6487","IBM 25P6487 XEON xSeries X345/X235 Processor Proc HeatsinkThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-7979-71G.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-7979-71G-1.jpg&bh=250","IBM 7979-71G X3650, Intel Xeon Processor 5160","Contact for Pricing","Availability: Contact for Availability","7979-71G","IBM 7979-71G X3650, Intel Xeon Processor 5160This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-44E4555.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-44E4555-1.jpg&bh=250","IBM 44E4555 Quad Core CPU  X7350 2.9Ghz/1066/8M Processor","Contact for Pricing","Availability: Contact for Availability","44E4555","IBM 44E4555 Qc X7350 2.9Ghz/1066/8M ProcThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-38L5026.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-38L5026-1.jpg&bh=250","IBM 38L5026 Xeon xSeries 2.8GHZ 533MHZ CPU Processor Proc","Contact for Pricing","Availability: Contact for Availability","38L5026","IBM 38L5026 XEON xSeries 2.8GHZ 533MHZ CPU Processor ProcThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-46K6873.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 46K6873 0/4 Core Processor Power Backplane for 570 RS/6000","Contact for Pricing","Availability: Contact for Availability","46K6873","IBM 46K6873 0/4 Core Processor Power Backplane for 570 RS/6000This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-11K0218.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-11K0218-1.jpg&bh=250","IBM 11K0218 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","11K0218","IBM 11K0218 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-09P1720.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P1720-1.jpg&bh=250","IBM 09P1720 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P1720","IBM 09P1720 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P1718.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P1718-1.jpg&bh=250","IBM 09P1718 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P1718","IBM 09P1718 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P0647.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0647-1.jpg&bh=250","IBM 09P0647 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0647","IBM 09P0647 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P0645.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0645-1.jpg&bh=250","IBM 09P0645 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0645","IBM 09P0645 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-09P0409.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0409-1.jpg&bh=250","IBM 09P0409 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0409","IBM 09P0409 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P0407.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0407-1.jpg&bh=250","IBM 09P0407 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0407","IBM 09P0407 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P0406.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0406-1.jpg&bh=250","IBM 09P0406 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0406","IBM 09P0406 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P0227.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0227-1.jpg&bh=250","IBM 09P0227 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0227","IBM 09P0227 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-09P0220.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-09P0220-1.jpg&bh=250","IBM 09P0220 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","09P0220","IBM 09P0220 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-03N3746.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-03N3746-1.jpg&bh=250","IBM 03N3746 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","03N3746","IBM 03N3746 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-00P2180.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-00P2180-1.jpg&bh=250","IBM 00P2180 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","00P2180","IBM 00P2180 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-00P2176.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-00P2176-1.jpg&bh=250","IBM 00P2176 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","00P2176","IBM 00P2176 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-00P2172.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-00P2172-1.jpg&bh=250","IBM 00P2172 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","00P2172","IBM 00P2172 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-00P0649.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-00P0649-1.jpg&bh=250","IBM 00P0649 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeries","Contact for Pricing","Availability: Contact for Availability","00P0649","IBM 00P0649 375MHz 2-Way POWER3-II Processor 4MB L2 Cache pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-53P1557.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 53P1557 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4","Contact for Pricing","Availability: Contact for Availability","53P1557","IBM 53P1557 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-53P1089.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 53P1089 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4","Contact for Pricing","Availability: Contact for Availability","53P1089","IBM 53P1089 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-21P6381.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 21P6381 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4","Contact for Pricing","Availability: Contact for Availability","21P6381","IBM 21P6381 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-04N3423.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 04N3423 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4","Contact for Pricing","Availability: Contact for Availability","04N3423","IBM 04N3423 750MHz 2-Way RS64 IV Processor 8MB L2 Cache CCIN 25B4This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-21P6149.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-21P6149-1.jpg&bh=250","IBM 21P6149 750MHz Processor Frequency Regulator Clock Card CCIN 25B1","Contact for Pricing","Availability: Contact for Availability","21P6149","IBM 21P6149 750MHz Processor Frequency Regulator Clock Card CCIN 25B1This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-21P6148.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-21P6148-1.jpg&bh=250","IBM 21P6148 750MHz Processor Frequency Regulator Clock Card CCIN 25B1","Contact for Pricing","Availability: Contact for Availability","21P6148","IBM 21P6148 750MHz Processor Frequency Regulator Clock Card CCIN 25B1This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-90H9692.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 90H9692 125MHz 4-Way RS64 Processor CPU 4MB L2 Cache Right Hand Type 1","Contact for Pricing","Availability: Contact for Availability","90H9692","IBM 90H9692 125MHz 4-Way RS64 Processor CPU 4MB L2 Cache Right Hand Type 1This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-90H9662.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 90H9662 125MHz 4-Way RS64 Processor CPU 4MB L2 Cache Right Hand Type 1","Contact for Pricing","Availability: Contact for Availability","90H9662","IBM 90H9662 125MHz 4-Way RS64 Processor CPU 4MB L2 Cache Right Hand Type 1This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-60H2388.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-60H2388-1.jpg&bh=250","IBM 60H2388 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","60H2388","IBM 60H2388 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-39X6288.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-39X6288-1.jpg&bh=250","IBM 39X6288 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","39X6288","IBM 39X6288 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-39X6287.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-39X6287-1.jpg&bh=250","IBM 39X6287 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","39X6287","IBM 39X6287 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-39N4473.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-39N4473-1.jpg&bh=250","IBM 39N4473 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","39N4473","IBM 39N4473 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-32R7059.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-32R7059-1.jpg&bh=250","IBM 32R7059 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","32R7059","IBM 32R7059 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-12R7669.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-12R7669-1.jpg&bh=250","IBM 12R7669 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","12R7669","IBM 12R7669 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-12R6876.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-12R6876-1.jpg&bh=250","IBM 12R6876 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595","Contact for Pricing","Availability: Contact for Availability","12R6876","IBM 12R6876 1.9GHz 16-Way POWER5 Turbo CUoD Processor Book DDR1 528C 9119-595This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-23L7434.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 23L7434 450MHz 6-Way RS64 III Processor 8MB L2 Cache RH CCIN 246A","Contact for Pricing","Availability: Contact for Availability","23L7434","IBM 23L7434 450MHz 6-Way RS64 III Processor 8MB L2 Cache RH CCIN 246AThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-09P0158.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 09P0158 450MHz 6-Way RS64 III Processor 8MB L2 Cache RH CCIN 246A","Contact for Pricing","Availability: Contact for Availability","09P0158","IBM 09P0158 450MHz 6-Way RS64 III Processor 8MB L2 Cache RH CCIN 246AThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-80P4399.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 80P4399 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","80P4399","IBM 80P4399 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-80P4008.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 80P4008 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","80P4008","IBM 80P4008 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-80P3974.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 80P3974 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","80P3974","IBM 80P3974 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-80P3139.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 80P3139 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","80P3139","IBM 80P3139 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-10N9258.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 10N9258 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","10N9258","IBM 10N9258 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-00P2731.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 00P2731 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","00P2731","IBM 00P2731 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-44P4633.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 44P4633 1.5GHz 8-Way POWER4+ Processor 5.6MB L2 128MB L3 25CF 7040-681","Contact for Pricing","Availability: Contact for Availability","44P4633","IBM 44P4633 1.5GHz 8-Way POWER4+ Processor 5.6MB L2 128MB L3 25CF 7040-681This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-7014-702X.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-7014-702X-1.jpg&bh=250","IBM 7014-702X 1.45GHz 2-Way Power4+ CUoD Processor Card 0-Way Active 25EF","Contact for Pricing","Availability: Contact for Availability","7014-702X","IBM 7014-702X 1.45GHz 2-Way Power4+ CUoD Processor Card 0-Way Active 25EFThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-5259-702X.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-5259-702X-1.jpg&bh=250","IBM 5259-702X 750MHz Processor Frequency Regulator Clock Card CCIN 25B1","Contact for Pricing","Availability: Contact for Availability","5259-702X","IBM 5259-702X 750MHz Processor Frequency Regulator Clock Card CCIN 25B1This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
"https://www.vibrant.com/IBM-5213-702X.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-5213-702X-1.jpg&bh=250","IBM 5213-702X 750MHz 4-Way RS64 IV Processor 8MB L2 Cache CCIN 25B3","$75.00","Availability: Contact for Availability","5213-702X","IBM 5213-702X 750MHz 4-Way RS64 IV Processor 8MB L2 CacheThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-5134-7028.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 5134-7028 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeries","Contact for Pricing","Availability: Contact for Availability","5134-7028","IBM 5134-7028 1.2GHz 2-Way POWER4+ Processor Card CCIN 26FE pSeriesThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-46K6984.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 46K6984 VPD Card 3.6GHz Processor CCIN 52B8 Model 8234-EMA","Contact for Pricing","Availability: Contact for Availability","46K6984","IBM 46K6984 VPD Card 3.6GHz Processor CCIN 52B8 Model 8234-EMAThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-44V3841.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-44V3841-1.jpg&bh=250","IBM 44V3841 Processor Voltage Regulator Module VRM 2A2C 8203-E4A 9407-M15","Contact for Pricing","Availability: In Stock","44V3841","IBM 44V3841 Processor Voltage Regulator Module VRM 2A2C 8203-E4A 9407-M15This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","mailto:sales@vibrant.com","mailto:sales@vibrant.com"
